Song ID,Canonical Title,Canonical Artist,MusicBrainz Work ID,Primary Recording ID,Preferred Primary Release,First Published Year,Genre Family,Default Mood Tags,Default Event Tags,Default Situation Tags,Notes
S035ECA621C11,Come Undone,Adrenaline Mob,,R51DF9F86243B,Omerta,2012.0,rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA49E7604990E,"Tool ""Sober"" acoustic cover",Advosary,,R4A5BC7479F6C,Rock Male Hits 4 - Party Tyme (Vocal Versions),2024.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6C2CF6852AEF,"Tool ""Sober"" acoustic cover",Advosary & 4:45,,RA2E7CB6508F2,Rock Male Hits 4 - Party Tyme (Vocal Versions),2024.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA1BE832C7D15,"Tool ""Sober"" acoustic cover",Advosary feat. 4:45,,RE03FEAAE2E1F,Rock Male Hits 4 - Party Tyme (Vocal Versions),2024.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD0AF883E57BF,Sober,"Advosary Tool """" acoustic cover",,RD3319241F89B,Rock Male Hits 4 - Party Tyme (Vocal Versions),2024.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SFA3D1B0B7386,Age of Consent,Aerosmith,,R0BD10221710E,,,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD53207597DD7,Angel,Aerosmith,,R014D73E696B5,Permanent Vacation,1987.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S60882B76715E,"Baby, Please Don't Go",Aerosmith,,RFB9E29FD54DB,Honkin' on Bobo,2004.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S756BF6D90CBE,Back in the Saddle,Aerosmith,,R0467EAE34438,Aerosmith's Greatest Hits,1976.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S38471E0F01C5,Come Together,Aerosmith,,R967183DFC0F7,Aerosmith's Greatest Hits,1978.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S2F39274D433B,Crazy,Aerosmith,,R31D23003245B,Big Ones,1980.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB2A17A2CEC36,Cryin,Aerosmith,,R254D282B0D44,Devil's Got a New Disguise: The Very Best of Aerosmith,1993.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S614827F36CDA,Draw the Line,Aerosmith,,RBDE81597865B,Aerosmith's Greatest Hits,1977.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S5670BEBD9A26,Drop Dead Gorgeous,Aerosmith,,R8A49135A8F89,Just Push Play,2001.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9C78A8361D87,Dude (Looks Like a Lady),Aerosmith,,RD149B1048EB5,Young Lust: The Aerosmith Anthology,1987.0,Hard Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB1EF404BF6A5,I Don't Want to Miss a Thing,Aerosmith,,R2A64532B2B22,Armageddon - The Album,1998.0,Soundtrack,Upbeat; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE9DFF9062AF2,Love in an Elevator,Aerosmith,,R2A3B197C5354,Big Ones,1994.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0261E0C662E2,Rag Doll,Aerosmith,,R89CA97E9C365,Permanent Vacation,1987.0,Hard Rock,Intense; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC6F584A1F12A,Sweet Emotion,Aerosmith,,R4F7F43B888E4,Toys In The Attic,1975.0,Rock,Intense; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S63CCAC8619F2,Walk This Way,Aerosmith,,R65F14A762403,Toys In The Attic,1975.0,Rock,Intense; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S1E48FE4FC9B9,Daylight,Aesop Rock,,R4A4783680B2E,Labor Days,2003.0,Hip-Hop/Rap,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S95249CB57937,None Shall Pass,Aesop Rock,,R206D5C279A28,None Shall Pass,2007.0,Hip-Hop/Rap,Intense; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S240BC87660D5,Rings,Aesop Rock,,RF8BF183819C6,The Impossible Kid,2016.0,Hip-Hop/Rap,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6919D3B6D071,Don't Change,AFI,,R44ACBEC4A99B,Miss Murder,2006.0,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S2694238CAC29,Miss Murder,AFI,,R4A8AB2D8528D,"DECEMBERUNDERGROUND (Playlist: July 25, 2019 Random Upbeat)",2019.0,"July 25, 2019 Random Upbeat",,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF6F17E0B41C9,Der Kommissar,After The Fire,,RD2E9C810A3AB,Club Epic - A Collection Of Classic Dance Mixes - Volume 5,2006.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9D73E01FFB75,5th & Avenida,Afterlife,,R0274C1927612,"Cafe del Mar, volumen cuatro",1999.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S1E621500AE1B,Breather (Eric Kupper mix),Afterlife,,RC047254535C9,Erotic Lounge 2,2003.0,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S4F8116863CD5,Breather 2000,Afterlife,,R1C4B5B1577B2,"Cafe Del Mar: The Evolution of Chill, Pt. II (DJ Mix)",2000.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S1AC5FF9AE31D,Breather 2000 (Arithunda mix),Afterlife,,R90D957448DC8,Kontor: Sunset Chill,2000.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SEE85DC918ED5,Deeper - Into Places,Afterlife,,RA6C1B4F79A44,Simplicity 2000,1999.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBF21EA475E25,Dub In Ya Mind,Afterlife,,RC870FE7C7D69,Simplicity 2000,1999.0,Trip-Hop,Melancholic; Medium,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S704C16D7A797,Dub In Ya Mind (Beach Club Mix),Afterlife,,RF1B967FC578F,The Very Best of Café del Mar Music,2012.0,Trip-Hop,Melancholic; Medium,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S75D1C7392719,Shine,Afterlife,,R216AF9A6392E,Rendezvous Lounge Vol 2,2001.0,Pandora Chill,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SA25B32359931,Speck Of Gold,Afterlife,,R6860BF378A1F,Speck of Gold,2001.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S808432EFFE6D,Karma Police,AG Karma Police,,RA8D14B977E16,Karma Police (feat. Lissie) - Single,2023.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S305758D54CBB,Talking In Your Sleep,AG Talking In Your Sleep,,R23DE7585CFDB,Talking In Your Sleep (feat. Daniella Mason) - Single,2020.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S9BE33605B8FA,Talking In Your Sleep,"AG, Daniella Mason",,R3D5DC1AB97C2,Talking In Your Sleep,2020.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S365804810DFB,Karma Police,"AG, Lissie",,R1B5760A77F28,Karma Police,2023.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S981F394CFCA3,Red Tape,Agent Provocateur,,R3EA823F84530,Off the Wall: Ten Years of Wall of Sound,2003.0,Soundtrack,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF12123ADF104,Candy,Aggro Santos,,R3893B2BA4CBE,AggroSantos.com,2010.0,,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S183D7DA5082E,Riverside,Agnes Obel,,RF0776C9E7148,Philharmonics,2010.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S78203DC11FBF,Run Cried the Crawling,Agnes Obel,,RBFF345C316F7,Aventine,2013.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE1B94455A1F5,The Curse,Agnes Obel,,R246D50619EE9,Aventine,2013.0,Alternative,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC6384EAFC7E6,Enjoy the Silence,Agnès Vanilla,,R8922B639111D,A Tribute to Depeche Mode - Thank U,2001.0,Cover,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S013DFD3BC02A,Flight Facilities,Ahmed Redha Dark Side of the Moon,,RE56308D4BD3B,Down to Earth,2014.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S4F229E07FE40,Flight Facilities,"Ahmed Redha, Emma Louise - Two Bodies",,R5146FC7679F3,Dark Side of the Moon,2014.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S853BA9B2BC06,Ain't Got Time to Waste,Aim,,RF0BF089E1E6C,Cold Water Music,1999.0,Electronic,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S34ECBEA8B9DD,Cold Water Music,Aim,,R302471A8299F,Cold Water Music,1999.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB4D365B1689A,Cold Water Music (Original LP Mix),Aim,,R2559B7D4A6D4,Cassagrande Lounge (The Best Relaxin' And Chillin' Music),1999.0,Easy Listening,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S73A40E3D031F,From A Seaside Town,Aim,,RA046976E12B5,Hinterland,2002.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S326024AC4BFD,The Girl Who Fell Through The Ice,AIM & KATE ROGERS,,R33EFF0FCAAB2,Hinterland,2002.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBA03E0A97AD1,Ain't Got Time to Waste,"Aim, YZ",,R690F5D0097B4,Cold Water Music,1999.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC4CB933D01F8,That's Just What You Are,Aimee Mann I'm With Stupid,,R746FD660FB59,I'm With Stupid,1995.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0012F40E31CD,The Scientist (Live),Aimee Mann Lost In Space (Deluxe Edition),,RC92320857279,Lost In Space (Deluxe Edition),2003.0,Rock,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SC1901156A825,All I Need,Air,,R114D3812E111,Felicity,1998.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S02ED45E8EE09,Alone in Kyoto,Air,,RDB363547648D,Talkie Walkie,2008.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8B5B9A0418E0,Alpha Beta Gaga (Mark Ronson dub),Air,,RA6C7C2403719,Alpha Beta Gaga,2003.0,Dance,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBD362D983B74,Casanova 70,Air,,R4BEC2C2121A1,Premiers Symptômes,1996.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S65CC8904E27E,Ce matin-la,Air,,RABC14FFC9B59,Moon Safari,1998.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S149860B193A7,Cemetary Party,Air,,R6A338B81D90D,The Virgin Suicides,1999.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S5CA9213C967B,Cherry Blossom Girl,Air,,R52A26C091CA0,Talkie Walkie,2004.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SD669D8A8158D,Cherry Blossom Girl (Simian Mobile disco remix),Air,,RA4FA2FF7DCBE,Cherry Blossom Girl,2003.0,Dance,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S19DAFFEE678D,Empty House,Air,,R8FD2F5EE8486,The Virgin Suicides (Original Motion Picture Score),2000.0,trip-hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S135398554F54,Ghost Song,Air,,R02C4E8EF9090,The Virgin Suicides Redux,2000.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SE09DA04C64EE,Highschool Lover,Air,,RE8754CE5D120,The Virgin Suicides (Original Motion Picture Score),2000.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SFD18E2AC9FC8,How Does It Make You Feel?,Air,,R91A1A3E24D7D,10 000 Hz Legend (2021 Remastered),2001.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF8933F3133AB,How Does It Make You Feel? (Edit),Air,,R39F84700255A,Everybody Hertz,2001.0,Electronica,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S3A369EF2310B,Kelly Watch The Stars,Air,,R51C96C3D6F48,Moon Safari,1998.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SCEAC09D03541,La femme d'argent,Air,,RBB8452E982C2,"Moon Safari (Playlist: October 27, 2019)",2019.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8B6FD6F06F52,Le soleil est près de moi,Air,,R9AB9D3154553,Le Soleil Est Près De Moi - Single,1997.0,Trip-Hop,Chill; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SF0CDDCEF6387,Le voyage de Pénélope,Air,,R4855C8DA95F6,Moon Safari,1998.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SFD881C50FA46,Les professionnels,Air,,RAD0369266340,Premiers Symptômes - EP,1997.0,Trip-Hop,Chill; Medium,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0CC7326424B8,Lost Message,Air,,R5ADC28E0D3D0,Pocket Symphony,2007.0,Trip-Hop,Chill; Medium,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6D8D7BE9F00B,Modulor mix,Air,,R7D4B351BABE5,Source Lab,1995.0,Trip-Hop,Melancholic; High,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SBBF2EF73B509,New Star In The Sky,Air,,REA5792CE6A40,Moon Safari Rarities (25th Anniversary Edition),1997.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S217438BDD812,New Star in the Sky (Chanson pour Solal),Air,,R798628D08968,"2024-05-31: Moon Safari Live, Royal Albert Hall, London, United Kingdom",,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S271EDF2BDB31,Once Upon A Time,Air,,R0CA99E834DBD,Once Upon a Time - Single,2007.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S280FBD9489B2,Playground Love,Air,,R70F86AF74928,The Virgin Suicides (Original Motion Picture Score),1999.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SB13996F25583,Playground Love (with Gordon Tracks),Air,,R72926D1AFFC6,The Virgin Suicides (Original Motion Picture Score),1999.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
SEB23DA730FDE,Sex Born Poison,Air,,R69812ECC26E5,10 000 Hz Legend,2021.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S00391283A609,Sexy Boy,Air,,RDE95067AD52E,Moon Safari,1998.0,Electronic,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S0B4E9F299091,Space Maker,Air,,RF2125A2416F3,Pocket Symphony,2006.0,Trip-Hop,Chill; Medium,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S6D395D449B44,Surfing On A Rocket,Air,,R415D156A1DC7,Talkie Walkie,2004.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S99E35948AD7D,Talisman,Air,,RBBF17AC83FE8,Moon Safari,1998.0,Trip-Hop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
S8D7C469A3BBA,Even the Nights Are Better,Air Supply,,RBC5D308B3FC3,Now and Forever,1982.0,Pop,,,,Generated from Main_Song_Database.csv; verify Work ID before grouping covers or alternate artists.
