Status,Active CSV Line,Title,Artist,Album,Spotify ID,Spotify Track ID
safe_to_copy_spotify_id_to_spotify_track_id,231,Toy Soldiers,"Aisha Vaughan, Kieron Pepper",Tin Hearts,3qPDLQQzbGKJbJcxqnyRKQ,
safe_to_copy_spotify_id_to_spotify_track_id,232,Bang!,AJR,OK ORCHESTRA,4SQLQfcR0vhyIN4uPBlc0d,
already_same,233,Alone in the Town,Akira Yamaoka,Silent Hill 2 (Original Soundtrack),49AOg6cq6XRdYzP1JOPXm0,49AOg6cq6XRdYzP1JOPXm0
already_same,234,Angel's Thanatos,Akira Yamaoka,Silent Hill 2 (Original Soundtrack),62mOfgNG59IIHjelscjljB,62mOfgNG59IIHjelscjljB
already_same,235,Ashes and Ghost,Akira Yamaoka,Silent Hill 2: Original Soundtracks,4sYtA6MCNbGAcpiXTqu6yk,4sYtA6MCNbGAcpiXTqu6yk
safe_to_copy_spotify_id_to_spotify_track_id,236,Black Fairy,Akira Yamaoka,Silent Hill: The Headphones (Covers),5laKyU0iyfLfVdQDPcvmRJ,
already_same,237,Fermata in Mistic Air,Akira Yamaoka,Silent Hill 2 (Original Soundtrack),0usrcvWWNQnyEezswwVLq8,0usrcvWWNQnyEezswwVLq8
already_same,238,Forest,Akira Yamaoka,Silent Hill 2: Original Soundtracks,2DvSss0B5RFGJprdqfaTFG,2DvSss0B5RFGJprdqfaTFG
safe_to_copy_spotify_id_to_spotify_track_id,239,Into the Depths of Self Discovery,Akira Yamaoka,Silent Hill 4 - The Room (Original Game Soundtracks),0xWldvAe4ojlrgRi1PAtST,
already_same,240,Magdalene,Akira Yamaoka,Silent Hill 2: Original Soundtracks,6M4DGhNf1si5kp7sbLcMw2,6M4DGhNf1si5kp7sbLcMw2
already_same,241,Noone Love You,Akira Yamaoka,Silent Hill 2 (Original Soundtrack),6V4Mciwl5WpH2mezEOLaLW,6V4Mciwl5WpH2mezEOLaLW
already_same,242,Overdose Delusion,Akira Yamaoka,Silent Hill 2 (Original Soundtrack),1r2vjxG7JnunRTFnt5zkiN,1r2vjxG7JnunRTFnt5zkiN
already_same,243,Promise (Reprise),Akira Yamaoka,Silent Hill 2: Original Soundtracks,6dl9CLsX1YMILAq5qQgkIo,6dl9CLsX1YMILAq5qQgkIo
already_same,244,Room of Angel,Akira Yamaoka,Silent Hill 4 - The Room (Original Soundtrack),2cjVgSrTNTRPXJENSQFHDi,2cjVgSrTNTRPXJENSQFHDi
already_same,245,Silent Heaven,Akira Yamaoka,Silent Hill 2: Original Soundtracks,1ZTUKv5ucTvD07MkjgmLxJ,1ZTUKv5ucTvD07MkjgmLxJ
conflict_spotify_id_differs_from_track_id,246,Silent Hill,Akira Yamaoka,Silent Hill: Complete Movie Soundtrack,23OtZ6mVz24ZXZ6KeDnjG2,3BQGqHtnnFSkTzzdXvUXSP
already_same,247,Tender Sugar,Akira Yamaoka,Silent Hill: The Piano Versions,19V8bloM7aZCyhUGbkdnru,19V8bloM7aZCyhUGbkdnru
already_same,248,Terror in the Depths of the Fog,Akira Yamaoka,Silent Hill 2: Original Soundtracks,3gGeRomg4Q1JWET5BqcNwV,3gGeRomg4Q1JWET5BqcNwV
already_same,249,The Darkness that Lurks in Our Mind,Akira Yamaoka,Silent Hill 2 (Original Soundtrack),2rehYp8Fmr4TtJuqDfCcrC,2rehYp8Fmr4TtJuqDfCcrC
already_same,250,The Last Mariachi,Akira Yamaoka,Silent Hill 4 - The Room (Original Soundtrack),5x4gdtpY4gxDwQPsniP0kC,5x4gdtpY4gxDwQPsniP0kC
conflict_spotify_id_differs_from_track_id,251,Theme of Laura (Reprise),Akira Yamaoka,Silent Hill 2 (Original Soundtrack),4jNS0CJQtMae6qEjkPJ6iG,7d3czu4ZW2ARKNb8AWRs0r
already_same,252,Wounded Warsong,Akira Yamaoka,Silent Hill 4 - The Room (Original Game Soundtracks),70AKVdDNvSUbnjuP7YvnEt,70AKVdDNvSUbnjuP7YvnEt
already_same,253,Your Rain,Akira Yamaoka,Silent Hill Radio,0RDHWB1M26x57jALsyepog,0RDHWB1M26x57jALsyepog
safe_to_copy_spotify_id_to_spotify_track_id,254,From Russia With Love,Al Caiola,Bonanza! 1960-1969,54519VV2qTEeEq8ZzXxvdQ,
safe_to_copy_spotify_id_to_spotify_track_id,255,Destination: Unknown?,AL duMaurier & Geenuistick Destination: Unknown?,Destination: Unknown? - EP,48TbAfbgawgCzdegY7HLrG,
safe_to_copy_spotify_id_to_spotify_track_id,256,Destination: Unknown?,"AL duMaurier, Geenuistick",Destination: Unknown?,48TbAfbgawgCzdegY7HLrG,
safe_to_copy_spotify_id_to_spotify_track_id,257,Year of the Cat (2001 Remaster),Al Stewart,Year of the Cat,5jYYumalS1qELrcChOCZrK,
already_same,258,Woke Up This Morning,Alabama 3,Exile on Coldharbour Lane,7o3wq1Wz9bYPStQGzlnoTH,7o3wq1Wz9bYPStQGzlnoTH
already_same,260,Honky Tonk Christmas,Alan Jackson,Classic Christmas Music,6sSzHqqEYj3iHbCckchnxi,6sSzHqqEYj3iHbCckchnxi
safe_to_copy_spotify_id_to_spotify_track_id,261,Faded,Alan Walker,Different World,7gHs73wELdeycvS48JfIos,
safe_to_copy_spotify_id_to_spotify_track_id,262,Lily,"Alan Walker, K-391 & Emelie Hollow Different World",Different World,0lks2Kt9veMOFEAPN0fsqN,
safe_to_copy_spotify_id_to_spotify_track_id,263,Lily,"Alan Walker, K-391, Emelie Hollow",Different World,0lks2Kt9veMOFEAPN0fsqN,
safe_to_copy_spotify_id_to_spotify_track_id,264,Forgiven,Alanis Morissette,Jagged Little Pill,33Y5vdO35HEta1ctVhgMay,
safe_to_copy_spotify_id_to_spotify_track_id,265,Forgiven (acoustic version),Alanis Morissette,Space Cakes,2Mbdvans43Mam0kFiLfIyQ,
already_same,266,Head Over Feet,Alanis Morissette,Jagged Little Pill,36sZlJgvmP62qcEuAaV1uM,36sZlJgvmP62qcEuAaV1uM
conflict_spotify_id_differs_from_track_id,267,Head over Feet (Live / Unplugged),Alanis Morissette,Live / Unplugged,0HxDXAUayBZXU8ZaWdBKyc,36sZlJgvmP62qcEuAaV1uM
already_same,268,Ironic,Alanis Morissette,Jagged Little Pill,4oGTdOClZUxcM2H3UmXlwL,4oGTdOClZUxcM2H3UmXlwL
already_same,269,Thank U,Alanis Morissette,Supposed Former Infatuation Junkie,3CVDronuSnhguSUguPoseM,3CVDronuSnhguSUguPoseM
safe_to_copy_spotify_id_to_spotify_track_id,270,Uninvited,Alanis Morissette,City of Angels (Music from the Motion Picture),7c1iI6dwdCpHGYT8DGEfab,
safe_to_copy_spotify_id_to_spotify_track_id,271,You Oughta Know,Alanis Morissette,Jagged Little Pill,0Dw9z44gXhplDh5HCWZIxP,
safe_to_copy_spotify_id_to_spotify_track_id,272,Black Velvet,Alannah Myles,Alannah Myles,3469whchIAwhnlg2Sfuf8Z,
safe_to_copy_spotify_id_to_spotify_track_id,273,Cafe Au Lait (Essential Buddah mix),Albert St. Barth,"License to Lounge, Volume 6",6aXB81ZXUnnfUROSt2hxig,
safe_to_copy_spotify_id_to_spotify_track_id,274,Ball and Chain,Aldo Nova,Aldo Nova,33WWBmilH96aPTSgRyN9gy,
safe_to_copy_spotify_id_to_spotify_track_id,275,Fantasy,Aldo Nova,Aldo Nova,1zrba5qe6xkC84AlbXNa6u,
safe_to_copy_spotify_id_to_spotify_track_id,276,Foolin' Yourself,Aldo Nova,Aldo Nova,28xveBsyzEfA8rng32lPPA,
safe_to_copy_spotify_id_to_spotify_track_id,277,Rain to Snow,Alee Kinder,Rain to Snow (Playlist: Liked videos),4ctdsYgXZyUM7300Lrtoan,
safe_to_copy_spotify_id_to_spotify_track_id,278,Be With You,Alejandro Otero Reigada Be With You,Be With You - Single,6S2bIkOoQHOijJjf6qmdgV,
safe_to_copy_spotify_id_to_spotify_track_id,279,Walking on a Dream,Alex Cornell,Youtube Sessions,72MXQsTad1er96t2mgVM01,
safe_to_copy_spotify_id_to_spotify_track_id,280,Walking On A Dream,Alex Cornell & Youtube Sessions,3:56,72MXQsTad1er96t2mgVM01,
safe_to_copy_spotify_id_to_spotify_track_id,282,Glamourgirl,Alex Cortiz Make Believe,Make Believe,5vrdOa8KZflqCjgKrG95Lh,
safe_to_copy_spotify_id_to_spotify_track_id,283,Radioactive (Acoustic Version) (feat. Kady Z),Alex G Radioactive (Acoustic Version) [feat. Kady Z],Covers Collection 2013,2jQ6aorflQgzsbwgMscvYY,
safe_to_copy_spotify_id_to_spotify_track_id,284,Bring Me To Life (Acoustic),Alex Goot,Julia Sheer Kurt Hugo Schneider,2RiPapOp3Pvv17xjJPgi8H,
safe_to_copy_spotify_id_to_spotify_track_id,285,My Immortal,Alex Goot,Julia Sheer Kurt Hugo Schneider,4AxrKjhAwujXjtYnIJPymv,
safe_to_copy_spotify_id_to_spotify_track_id,286,The Scientist,Alex Goot,Jada Facer,62EzalbQXtrhQzpS4uIEdd,
safe_to_copy_spotify_id_to_spotify_track_id,287,The Scientist,Alex Goot & Jada Facer,The Scientist (Cover Nominees),62EzalbQXtrhQzpS4uIEdd,
safe_to_copy_spotify_id_to_spotify_track_id,288,Bring Me To Life (Acoustic),Alex Goot & Julia SheerKurt Hugo Schneider,Bring Me To Life (Acoustic) (Cover Nominees),2RiPapOp3Pvv17xjJPgi8H,
safe_to_copy_spotify_id_to_spotify_track_id,292,Bring Me to Life,"Alex Goot, Julia Sheer & Kurt Hugo Schneider",Bring Me To Life (Acoustic) - Single,2RiPapOp3Pvv17xjJPgi8H,
safe_to_copy_spotify_id_to_spotify_track_id,293,My Immortal,"Alex Goot, Julia Sheer & Kurt Hugo Schneider",My Immortal (Cover Nominees),4AxrKjhAwujXjtYnIJPymv,
safe_to_copy_spotify_id_to_spotify_track_id,297,Asia,Alex Neri,Cafe Del Mar Volume 3,0U2dgRTJtimdnGyhSDpHjT,
safe_to_copy_spotify_id_to_spotify_track_id,298,Mad World,Alex Parks,Introduction,2gM2hOGPLx9M7cdfpdxAcn,
safe_to_copy_spotify_id_to_spotify_track_id,300,Crazy,Alexa Melo,Crazy,5qaza02sNAHldWhyYg7yBx,
safe_to_copy_spotify_id_to_spotify_track_id,302,Idioteque,Alexa Melo,Lotus Flower,0KJv4uBKPIYMmLCei0CvaK,
safe_to_copy_spotify_id_to_spotify_track_id,306,Wicked Game,Alexa Melo,Red Noise,0mkAs815jJV48vcbloRVVQ,
safe_to_copy_spotify_id_to_spotify_track_id,308,Every Little Thing She Does,Ali Campbell,Spirits in the Material World: Reggae Tribute to Police,1eiQYMixqLmYxH7giJcPC6,
safe_to_copy_spotify_id_to_spotify_track_id,309,Better Off Alone,Alice DeeJay,Street Parade 7: The Official Compilation '99,5XVjNRubJUW0iPhhSWpLCj,
safe_to_copy_spotify_id_to_spotify_track_id,310,Better Off Alone (Signum remix),Alice DeeJay,Clubber's Guide to... Ibiza Summer Ninety Nine,6hUENWxGqluP9K30x1GL8D,
safe_to_copy_spotify_id_to_spotify_track_id,311,Better Off Alone (1999 Original Hit Radio),Alice DJ,Better Off Alone (Laidback Luke Remix),60TKh8MumhipKTnlRb63Il,
safe_to_copy_spotify_id_to_spotify_track_id,312,Angry Chair,Alice in Chains,Greatest Hits,5jCp5VtcpUlHtW8Dwlx13Y,
safe_to_copy_spotify_id_to_spotify_track_id,313,Down in a Hole,Alice in Chains,Dirt,7FRfYOql61DGDp9VPPe2qA,
safe_to_copy_spotify_id_to_spotify_track_id,314,Get Born Again,Alice in Chains,Nothing Safe - The Best Of The Box,5uOCyaHjhmWghYpbdeHJ7y,
safe_to_copy_spotify_id_to_spotify_track_id,315,Got Me Wrong,Alice in Chains,Sap,2lBqGHtGLD5FGeJJYNKbGS,
safe_to_copy_spotify_id_to_spotify_track_id,316,Man in the Box,Alice in Chains,"Facelift (Playlist: July 25, 2019 Random Upbeat)",6gZVQvQZOFpzIy3HblJ20F,
safe_to_copy_spotify_id_to_spotify_track_id,317,Nutshell,Alice In Chains,Jar Of Flies,2JuasWPUodaUxf5nwNpciQ,
safe_to_copy_spotify_id_to_spotify_track_id,318,Rooster (2022 Remaster),Alice In Chains,"Dirt (2022 Remaster) (Playlist: July 25, 2019 Random Upbeat)",0wvIGFIgbyz4JNwQhZgTv2,
safe_to_copy_spotify_id_to_spotify_track_id,319,Them Bones (2022 Remaster),Alice In Chains,"Dirt (2022 Remaster) (Playlist: July 25, 2019 Random Upbeat)",4A065x9kJt955eGVqf813g,
safe_to_copy_spotify_id_to_spotify_track_id,320,Would? (2022 Remaster),Alice In Chains,"Dirt (2022 Remaster) (Playlist: July 25, 2019 Random Upbeat)",5sFDReWLrZHLFZFjHsjUTS,
safe_to_copy_spotify_id_to_spotify_track_id,321,All out of Love,Alice Lamb,Playlist for a Broken Heart,63OAt7e7a1yw8kOCBVT6aP,
safe_to_copy_spotify_id_to_spotify_track_id,322,Cannonball,Alice Lamb,Playlist for a Dinner Party,1firsJFikMpKcioh1hxJiz,
safe_to_copy_spotify_id_to_spotify_track_id,323,Chasing Cars,Alice Lamb,The Chillout Album,2qRyXlM63d8NLFCa1HKuxa,
safe_to_copy_spotify_id_to_spotify_track_id,324,Come As You Are,Alice Lamb,Jazz Pop Covers Playlist (Cover Nominees),5eiZatbRfLz7HI5eEy8S1V,
safe_to_copy_spotify_id_to_spotify_track_id,325,Drive,Alice Lamb,The Covers,31RPgYlV51lqqHR18nf3yW,
safe_to_copy_spotify_id_to_spotify_track_id,326,Everybody Hurts,Alice Lamb,Playlist for a Broken Heart,6S3PjpWrv6DWkD56UMd8cX,
safe_to_copy_spotify_id_to_spotify_track_id,327,Glory Box,Alice Lamb,The Ultimate Dinner Party Playlist,0yLvOE6aKlJiNEuRa7onVf,
safe_to_copy_spotify_id_to_spotify_track_id,328,Losing My Religion,Alice Lamb,90s Acoustic (Cover Nominees),6pvdYAWRpcCqgEOny6T7KN,
safe_to_copy_spotify_id_to_spotify_track_id,329,Mr. Brightside,Alice Lamb,Acoustic Classic Rock Covers,3Cb4CYxOMlnJmfexlom5Oa,
safe_to_copy_spotify_id_to_spotify_track_id,330,Run to You,Alice Lamb,Acoustic Classic Rock Covers (Cover Nominees),2S7M2CLlUrNNnR1qwpPSFj,
safe_to_copy_spotify_id_to_spotify_track_id,331,Teardrop,Alice Lamb,Take A Trip With Me,4VWtlBLHAOJTPJ511MUXBw,
safe_to_copy_spotify_id_to_spotify_track_id,332,Torn,Alice Lamb,Acoustic Songs,2v6kL9NU0LXehKbUjrASN1,
safe_to_copy_spotify_id_to_spotify_track_id,333,Wonderwall,Alice Lamb,Acoustic Covers of 90s Songs: Hits of the 90s Reimagined Acoustically (Cover Nominees),5bWSEzcVYuuQ2Av42whPeY,
safe_to_copy_spotify_id_to_spotify_track_id,334,Run to You,Alice Lamb & Acoustic Classic Rock Covers,2:21,2S7M2CLlUrNNnR1qwpPSFj,
safe_to_copy_spotify_id_to_spotify_track_id,335,Cannonball,Alice Lamb & Playlist for a Dinner Party,3:30,1firsJFikMpKcioh1hxJiz,
safe_to_copy_spotify_id_to_spotify_track_id,341,Echoes,Alien Sex Fiend,The Other Side Of Pink - A Tribute To Pink Floyd,2cbWWtl5pfCQzWMNkASxNg,
already_same,342,Enough,Alif Tree,French Cuisine,3nTVd3oq7wWnnZgRbHCVty,3nTVd3oq7wWnnZgRbHCVty
already_same,343,Forgotten Places,Alif Tree,Diggin' Compost Selected & Mixed by Headz FM,7Dt7ZtnStZoHrRQqoMnYzm,7Dt7ZtnStZoHrRQqoMnYzm
already_same,344,I Feel Blue,Alif Tree,Trip-Hop Anthology,4m3PMK6F8TD90y3zyIv5us,4m3PMK6F8TD90y3zyIv5us
safe_to_copy_spotify_id_to_spotify_track_id,346,Everyday I Write the Book,Alison Brown,Fair Weather,5r3s2HzgvKKQjQZg7VI1Zu,
safe_to_copy_spotify_id_to_spotify_track_id,347,Down to the River to Pray,Alison Krauss,"O Brother, Where Art Thou? (Music From The Motion Picture / Deluxe Edition) (Cover Nominees)",79x6uDDP9EAT5c35zOZhXv,
safe_to_copy_spotify_id_to_spotify_track_id,348,All Cried Out,Alison Moyet,Alf,0PwhabBnEgW0tlbyx0qILP,
safe_to_copy_spotify_id_to_spotify_track_id,349,Under the Milky Way,Alison Ruble Ashland,Ashland,1Y4LemAPhOMJqbpCtDgHxG,
safe_to_copy_spotify_id_to_spotify_track_id,350,White Rabbit,Alixandrea Corvyn,Stranger Things - The Complete Fantasy Playlist,4imgrWsTwcnaUcjfD17qrC,
safe_to_copy_spotify_id_to_spotify_track_id,351,White Rabbit,Alixandrea Corvyn & Stranger Things - The Complete Fantasy Playlist,2:49,4imgrWsTwcnaUcjfD17qrC,
safe_to_copy_spotify_id_to_spotify_track_id,353,Staring At The Sun,All Bossa Too Bossa N' U2,Bossa N' U2,1nQu0t5gcF42kHVSTIgqtI,
safe_to_copy_spotify_id_to_spotify_track_id,355,Lo Fi Groovy,All India Radio,"Spheres in the Sky the Collection, Vol. 1",4M8OFpd2XF6WvXB7AeTibt,
already_same,356,Mexicola,All India Radio,Echo Other,5HfW93QbB32is4K0lYWkaj,5HfW93QbB32is4K0lYWkaj
already_same,357,Notti Bianche,All My Faith Lost ...,The Hours,4q1mlmLS3ITZ5Kem0w8s73,4q1mlmLS3ITZ5Kem0w8s73
already_same,358,Ocean Sea,All My Faith Lost ...,The Hours,1u2TgE109rv0O46mFYWYWQ,1u2TgE109rv0O46mFYWYWQ
safe_to_copy_spotify_id_to_spotify_track_id,359,Pure Shores,All Saints,Radio Pop Hits 00s,594P4Vej0r6OfiRme4kovX,
safe_to_copy_spotify_id_to_spotify_track_id,362,Complicated,Allie Sherlock,ALLIE (Cover Nominees),5673zLN7Di5CPcJveMHfJU,
safe_to_copy_spotify_id_to_spotify_track_id,363,Feeling Good,Allie Sherlock,ALLIE (Cover Nominees),3gtzfkZvw4nwbFRtMnidou,
safe_to_copy_spotify_id_to_spotify_track_id,364,I Will Survive,Allie Sherlock,I Will Survive (Live) - Single,7u3np1ROVPluU8VzeiaxE1,
safe_to_copy_spotify_id_to_spotify_track_id,365,I Will Survive (Live from Grafton st),Allie Sherlock,THE HIGHLIGHTS (Cover Nominees),61nyw6OxitLKVIjw9panMl,
safe_to_copy_spotify_id_to_spotify_track_id,366,Complicated,Allie Sherlock & ALLIE,3:38,5673zLN7Di5CPcJveMHfJU,
safe_to_copy_spotify_id_to_spotify_track_id,367,Feeling Good,Allie Sherlock & ALLIE,2:50,3gtzfkZvw4nwbFRtMnidou,
safe_to_copy_spotify_id_to_spotify_track_id,369,Billie Jean,Allie Sherlock & Fabio Rodrigues,Billie Jean (Cover Nominees),5Ltd9fazZS6t3K2JCrqnqk,
safe_to_copy_spotify_id_to_spotify_track_id,370,I Will Survive (Live from Grafton st),Allie Sherlock & THE HIGHLIGHTS,5:14,61nyw6OxitLKVIjw9panMl,
already_same,376,Distancia del mar,Almadrava,All You Left Us (Special Edition),1irkhJxwtJ7M3PCST9K3k9,1irkhJxwtJ7M3PCST9K3k9
already_same,377,The way,Almadrava,All You Left Us (Special Edition),1usnkufdy3ihmrHJFZoy2W,1usnkufdy3ihmrHJFZoy2W
already_same,378,Dreaming,Aloan,Better in Springtime,7LaZdu1O1TXJlix8ezQgGO,7LaZdu1O1TXJlix8ezQgGO
already_same,379,One Dance For Destiny,Aloan,Better in Springtime,7fznFZiO4ZEnDeGSeGGzB3,7fznFZiO4ZEnDeGSeGGzB3
already_same,380,Rise,Aloan,Better in Springtime,4bMxswPExHJmoyq2V2QN5C,4bMxswPExHJmoyq2V2QN5C
safe_to_copy_spotify_id_to_spotify_track_id,381,Watching The Wheels (Live),Aloe Blacc,Imagine: John Lennon 75th Birthday Concert (Live),3WDhgg3WBESB2PZLJ4UcpE,
already_same,382,Apple Orange,Alpha,Come From Heaven,4v0NYoEQja0L61fCNqpmGB,4v0NYoEQja0L61fCNqpmGB
safe_to_copy_spotify_id_to_spotify_track_id,384,Firefly,Alpha,Come From Heaven,2MtrYrOSHVNx7MwoVtfM79,
safe_to_copy_spotify_id_to_spotify_track_id,385,Firefly (Receiver Mix),Alpha,Pepper,2MtrYrOSHVNx7MwoVtfM79,
safe_to_copy_spotify_id_to_spotify_track_id,386,Come Home,Alpha 9,Once Upon A Night,4WKBNLMKk3cy0z34CuRB6Q,
safe_to_copy_spotify_id_to_spotify_track_id,388,Forever Young,Alphaville,Forever Young (Super Deluxe Edition; 2019 Remaster),4S1VYqwfkLit9mKVY3MXoo,
already_same,389,Electricity Drive,Alphawezen,Tea:Volution,5J4zRwDUQePPi8bhw9fUKa,5J4zRwDUQePPi8bhw9fUKa
already_same,390,Into The Stars,Alphawezen,"As Heard on Radio Soulwax, Part 6",0KJ8KUtKf4BcfPDDpwpHOC,0KJ8KUtKf4BcfPDDpwpHOC
already_same,391,Rain,Alphawezen,En Passant,2ceJL4FSlQMsqXwBcm3Gxo,2ceJL4FSlQMsqXwBcm3Gxo
safe_to_copy_spotify_id_to_spotify_track_id,393,Breezeblocks,alt-J,An Awesome Wave,3n69hLUdIsSa1WlRmjMZlW,
safe_to_copy_spotify_id_to_spotify_track_id,394,Dissolve Me (Ben Lovett Remix),alt-J,Summer Remix EP,3B8Hxqja6i1EromKPDqMXU,
safe_to_copy_spotify_id_to_spotify_track_id,395,Every Other Freckle,alt-J,Every Other Freckle,6BVBkKpZK09NmifUMZqj1z,
safe_to_copy_spotify_id_to_spotify_track_id,396,Fitzpleasure,alt-J,An Awesome Wave,7DdXf9x75iEVCHWfoRwRuR,
safe_to_copy_spotify_id_to_spotify_track_id,397,Left Hand Free,alt-J,This Is All Yours,4iEOVEULZRvmzYSZY2ViKN,
safe_to_copy_spotify_id_to_spotify_track_id,398,Taro,alt-J,An Awesome Wave,4tmwiN9YU7xMjh2hoqcVuI,
safe_to_copy_spotify_id_to_spotify_track_id,399,Tessellate,alt-J,An Awesome Wave,1o22EcqsCANhwYdaNOSdwS,
safe_to_copy_spotify_id_to_spotify_track_id,400,Tessellate (Ben De Vries Remix),alt-J,"Summer Remix EP (Playlist: November 2, 2017 Favorites)",65fh2b2fPmwcWPIJQFl2Vd,
safe_to_copy_spotify_id_to_spotify_track_id,401,Broken Wings,Alter Bridge,One Day Remains,7ePjtuqKqa0ZbzznCNqiEf,
safe_to_copy_spotify_id_to_spotify_track_id,402,Sin,Altered Perception,Waves of Alexandra (Cover Nominees),0ijWFLZgdYcTYIFT8MFGiS,
safe_to_copy_spotify_id_to_spotify_track_id,403,Electric Feel,Alyssa Baker,Electric Feel (Cover Nominees),227OpwyVSsBjEuPxEJtdfU,
safe_to_copy_spotify_id_to_spotify_track_id,404,Don't You (Forget About Me),AM,Easy A,2wpp21h5jdtciJTyPB9EIc,
safe_to_copy_spotify_id_to_spotify_track_id,405,Only Happy When It Rains,Amazonics,Amazónico,0LNBiCjsVNgN5eXabvuZAI,
safe_to_copy_spotify_id_to_spotify_track_id,406,Only Happy When It Rains,Amazonics & Amazónico,3:02,0LNBiCjsVNgN5eXabvuZAI,
safe_to_copy_spotify_id_to_spotify_track_id,408,Can't Take My Eyes Off You (Acoustic),Amber Leigh Irish,Can't Take My Eyes Off You (Acoustic),4V1aKHXCQrgDbrgvo9jkZf,
safe_to_copy_spotify_id_to_spotify_track_id,409,Iris (Acoustic),Amber Leigh Irish,Iris (Acoustic),1oJLomVMnBPy3Mn4mQDLOY,
safe_to_copy_spotify_id_to_spotify_track_id,410,Save Your Tears (Acoustic),Amber Leigh Irish,Save Your Tears (Acoustic),5LuSu8fS8PGCH88EDPLYcy,
safe_to_copy_spotify_id_to_spotify_track_id,411,Yellow,Amber Leigh Irish,Yellow (Acoustic) - Single,11868tq8nTB9QJKyY3JjB4,
safe_to_copy_spotify_id_to_spotify_track_id,412,Yellow (Acoustic),Amber Leigh Irish,Yellow (Acoustic),11868tq8nTB9QJKyY3JjB4,
safe_to_copy_spotify_id_to_spotify_track_id,413,Yellow (Acoustic),Amber Leigh Irish & Yellow (Acoustic),3:17,11868tq8nTB9QJKyY3JjB4,
safe_to_copy_spotify_id_to_spotify_track_id,417,Biggest Part of Me,Ambrosia,One Eighty,6JHXiRD1QjMK1N6AQEnL04,
safe_to_copy_spotify_id_to_spotify_track_id,418,Cryin' in the Rain,Ambrosia,One Eighty,01bohMcGxWkKFczNJuPzGb,
safe_to_copy_spotify_id_to_spotify_track_id,419,You're the Only Woman (You & I),Ambrosia,One Eighty,11qmuUlW5q5diLiVSOlsSF,
safe_to_copy_spotify_id_to_spotify_track_id,420,Beyond the Sun,Amebix,Arise!,57f9HVwyhwzpF4zCwDtiri,
safe_to_copy_spotify_id_to_spotify_track_id,421,A Horse with No Name,America,America,54eZmuggBFJbV7k248bTTt,
safe_to_copy_spotify_id_to_spotify_track_id,422,Ventura Highway,America,Homecoming,4IU1RL4BKvFyXtbTwaHAvW,
safe_to_copy_spotify_id_to_spotify_track_id,423,Flavor of the Weak,American Hi-Fi,American Hi-Fi,5wjQihzWIKgBc1hzf5work,
safe_to_copy_spotify_id_to_spotify_track_id,424,Glory Box,Ameritz,- Tribute Glory Box (A Tribute to Portishead),7wnRINBjJ9KCYKjMqekIL5,
safe_to_copy_spotify_id_to_spotify_track_id,425,Tribute,Ameritz,Tributes - The Hits of 2012,1gyLVWuTPVBtIFmJOxeEnp,
safe_to_copy_spotify_id_to_spotify_track_id,426,Glory Box,Ameritz Tribute,Glory Box (A Tribute to Portishead) (Cover Nominees),7wnRINBjJ9KCYKjMqekIL5,
already_same,427,Misti Blu,AMILLIONSONS,DMC DJ Only 43,2JAovxDoRMfwGHB4XcsmZ3,2JAovxDoRMfwGHB4XcsmZ3
safe_to_copy_spotify_id_to_spotify_track_id,429,Erase/Rewind,AMKosman,Ikaros Rep.,1ZYQ08AUQIPJLT6ziWMpgQ,
safe_to_copy_spotify_id_to_spotify_track_id,430,Erase/Rewind,AMKosman & Ikaros Rep.,4:08,1ZYQ08AUQIPJLT6ziWMpgQ,
safe_to_copy_spotify_id_to_spotify_track_id,434,At The End Of The Day,Amon Tobin,Foley Room,2kmOzndbVl8GomtgVGmEHS,
safe_to_copy_spotify_id_to_spotify_track_id,435,Bedtime Stories,Amon Tobin,ISAM,2K5qiT4UuimoShK7w90BiA,
safe_to_copy_spotify_id_to_spotify_track_id,436,Big Furry Head,Amon Tobin,Foley Room,1NOIIbDFL2xRlUxZQ91V8W,
already_same,437,Bloodstone,Amon Tobin,Ninja Tune Retrospect - No. 2,2XXg3lgGxnu9VPEEsrEaXR,2XXg3lgGxnu9VPEEsrEaXR
safe_to_copy_spotify_id_to_spotify_track_id,439,Bridge,Amon Tobin,Permutation,5OI6WSmcih616fK3njeXUJ,
safe_to_copy_spotify_id_to_spotify_track_id,440,Chocolate Lovely,Amon Tobin,Supermodified,4C8GnT67x8TIdU0WGBGMi8,
safe_to_copy_spotify_id_to_spotify_track_id,441,Chomp Samba,Amon Tobin,Bricolage,1B1Lx3V4ohcqloe64zV6qd,
safe_to_copy_spotify_id_to_spotify_track_id,442,Chronic Tronic,Amon Tobin,Out From Out Where,5NR3KH0ZzmfsYhKnIjacqE,
safe_to_copy_spotify_id_to_spotify_track_id,443,Cosmo Retro Intro Outro,Amon Tobin,Out From Out Where,7lEptt4wbM0yJTvSG5EBof,
safe_to_copy_spotify_id_to_spotify_track_id,445,Creatures,Amon Tobin,Bricolage,0uRgZ722itgHP1ziWqa1ZK,
already_same,446,Defocus,Amon Tobin,Bricolage,1xvnOU2nSHRnm30g1jFf9o,1xvnOU2nSHRnm30g1jFf9o
safe_to_copy_spotify_id_to_spotify_track_id,447,Deo,Amon Tobin,Supermodified,7EtmFS7M5oVsPGZ3YytFf4,
